Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,65 and over,93.41,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,Total,100.0,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,18-64,100.0,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,65 and over,100.0,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,Total,100.0,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,18-64,100.0,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive self-directed support,65 and over,100.0,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services and carers who find it easy to find information about services,Total,59.5,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people who use services and carers who find it easy to find information about services,18-64,61.1,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people who use services and carers who find it easy to find information about services,65 and over,58.2,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services and carers who find it easy to find information about services,Female,55.4,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of people who use services and carers who find it easy to find information about services,Male,65.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of people who use services who feel safe,Total,60.4,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people who use services who feel safe,18-64,61.1,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people who use services who feel safe,65 and over,59.8,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services who feel safe,Female,60.7,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of people who use services who feel safe,Male,60.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of people who use services who have control over their daily life,Total,77.2,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people who use services who have control over their daily life,18-64,81.1,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people who use services who have control over their daily life,65 and over,73.7,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services who have control over their daily life,Female,77.3,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of people who use services who have control over their daily life,Male,77.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of people who use services who reported that they had as much social contact as they would like,Total,42.8,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,44.3,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,41.4,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services who reported that they had as much social contact as they would like,Female,46.0,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of people who use services who reported that they had as much social contact as they would like,Male,38.5,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of people who use services who say that those services have made them feel safe and secure,Total,76.4,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,76.7,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,76.2,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people who use services who say that those services have made them feel safe and secure,Female,76.1,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of people who use services who say that those services have made them feel safe and secure,Male,76.9,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,77.1,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,80.5,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,76.4,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Social care-related quality of life,Total,18.3,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Social care-related quality of life,18-64,19.0,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Social care-related quality of life,65 and over,17.8,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Social care-related quality of life,Female,18.2,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Social care-related quality of life,Male,18.6,19788.26,30328,53533.0,2020
Solihull,Council,E08000029,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.432,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Delayed transfers of care from hospital per 100,000 population",Total,12.0,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,3.0,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.4,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,550.1,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,9.7,12510.31,,169542.0,2020
Solihull,Council,E08000029,Overall satisfaction of people who use services with their care and support,Total,63.6,12510.31,,169542.0,2020
Solihull,Council,E08000029,Overall satisfaction of people who use services with their care and support,18-64,70.1,12510.31,,123921.0,2020
Solihull,Council,E08000029,Overall satisfaction of people who use services with their care and support,65 and over,59.4,12510.31,,45621.0,2020
Solihull,Council,E08000029,Overall satisfaction of people who use services with their care and support,Female,63.7,12510.31,,88480.0,2020
Solihull,Council,E08000029,Overall satisfaction of people who use services with their care and support,Male,63.5,12510.31,,81062.0,2020
Solihull,Council,E08000029,Proportion of adults in contact with secondary mental health services in paid employment,Total,7.0,12510.31,,169542.0,2020
Solihull,Council,E08000029,Proportion of adults in contact with secondary mental health services in paid employment,Female,9.0,12510.31,,88480.0,2020
Solihull,Council,E08000029,Proportion of adults in contact with secondary mental health services in paid employment,Male,6.0,12510.31,,81062.0,2020
Solihull,Council,E08000029,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,37.0,12510.31,,169542.0,2020
Solihull,Council,E08000029,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,40.0,12510.31,,88480.0,2020
